event_id,carrier_ssvid,neighbor_vessel_ssvid,event_start,event_end,median_distance_km,median_speed_knots,lon,lat
4d67805aecd3045151bbbc71653fca91,370136000,412420922,2018-11-27T15:20:00Z,2018-11-27T18:00:00Z,0.045,1.148,-77.6078160523,-19.5523637878
fae70c257dc364268d0a4283b675f12d,374612000,412420922,2018-03-11T14:00:00Z,2018-03-11T17:20:00Z,0.022,1.856,-112.1653117510875,1.2482985838624998
2a5ca07ea030f86f35f10b90092041dd,374140000,416002569,2018-12-26T15:20:00Z,2018-12-26T18:20:00Z,0.018,1.089,-130.03727249614997,-16.0120690648
cfd0c34175d0b88f1b0c5269abc0ff46,351478000,412333344,2018-03-13T10:40:00Z,2018-03-14T01:50:00Z,0.033,0.774,-60.2935172117,-45.33450398114999
096dd3120bc7524f551a5ffdf809b8ca,440283000,440788000,2018-04-22T18:00:00Z,2018-04-23T09:20:00Z,0.029,1.182,-167.5647351533625,-1.7939258869318748
a3a7275f771a1f5a007c487b0c169017,529794000,412420891,2018-02-26T04:00:00Z,2018-02-26T06:20:00Z,0.115,1.02,-117.7719973231,-15.0432487279
8b075bc8f0dfaceac94a816e58212678,416064900,416003021,2018-12-03T04:50:00Z,2018-12-03T15:00:00Z,0.015,1.204,163.1157406876102,16.489788556018183
cf3691486619d46640489c0857f84ed2,636017468,664632000,2018-02-27T05:50:00Z,2018-02-27T13:30:00Z,0.027,1.385,49.4617388881,-5.1171717497
03fd14bb1ec0950f63f5b27f0c57a1e5,518100179,664632000,2018-02-23T02:20:00Z,2018-02-23T06:10:00Z,0.133,0.319,49.5959763242,-5.0348065951
33ec2e7f28855a2d6b06959cf9a03c70,273324210,440701000,2018-05-29T11:50:00Z,2018-05-29T15:10:00Z,0.029,0.754,163.5722788073,41.0630137413
ff8025639ccfc7f716b9b357c845cd45,273811020,440701000,2018-07-22T08:00:00Z,2018-07-22T14:40:00Z,0.026,1.691,161.25395088838061,46.47077449613732
4c558b99f6b37b5e65c93d75e220607d,352894000,416004747,2018-05-20T07:50:00Z,2018-05-20T13:00:00Z,0.014,1.679,67.5240272212,-35.0655302393
9fa872a32289576da5ea049939a3447d,354062000,412880936,2018-03-08T11:50:00Z,2018-03-08T18:10:00Z,0.049,1.333,-60.254041047624526,-46.397581247701886
8f2163cb92db94f648168e7fac329d75,538006154,440941000,2018-12-27T02:30:00Z,2018-12-27T05:40:00Z,0.194,1.8,-177.56933313025002,4.96369291695
4c09601e0ef24151c5d0bda1bc66854a,636017468,412371206,2018-10-10T23:00:00Z,2018-10-11T04:00:00Z,0.02,1.089,164.89565779544824,-4.01820065122069
13322b64f87948cfb862c2953d469ad5,355827000,412401220,2018-08-10T15:20:00Z,2018-08-11T01:50:00Z,0.037,1.028,-99.78995204969999,-1.9693176921500002
503fcbfd9aa3770766cd370ff7b44870,518100355,204811000,2018-03-01T07:50:00Z,2018-03-01T12:00:00Z,0.108,1.663,-94.697807157,-4.71872082625
7973d4c333e2f87266fb081c10c5eda6,355827000,412334076,2018-07-27T20:00:00Z,2018-07-28T03:20:00Z,0.056,1.283,-101.6792686339,-2.1102769437
2ddfb30e5571e7ff8abebb9f378df3de,370890000,412329685,2018-04-10T23:10:00Z,2018-04-11T09:20:00Z,0.047,0.662,-60.2120708149,-46.605030989650004
17937e92acf25f4799309bb2b049bb1b,352894000,416167900,2018-05-14T03:30:00Z,2018-05-14T07:10:00Z,0.025,0.746,71.97171230955,-32.9683707526
1c5acbe0f026ed213bdacf29f5a9ee4b,416308000,416004747,2018-04-08T02:50:00Z,2018-04-08T07:10:00Z,0.02,1.277,58.83597014598537,-35.09571355892439
df5bd2b653bab3e51c80a0339de7e2ac,538004308,416251600,2018-02-10T22:30:00Z,2018-02-11T02:00:00Z,0.193,0.876,-60.415142985100005,-46.0762632402
fefe074be69ccb80771c5468a93d3258,373039000,412880936,2018-11-17T15:00:00Z,2018-11-17T17:20:00Z,0.035,1.258,-79.8808980229,-18.2758799434
ff1115c4bb8e689165a4c6e0f7d69404,440255000,440941000,2018-05-31T20:10:00Z,2018-05-31T23:20:00Z,0.158,1.16,-178.1009084083,9.913644426749999
e221cdcf8f27246fbfd0e7802bdb14fd,636017275,440941000,2018-04-04T19:00:00Z,2018-04-05T08:20:00Z,0.027,1.042,176.92814411483383,7.059971569574101
4813d175e93ba2af9b4a062aa83d2eac,355827000,412401220,2018-06-27T14:50:00Z,2018-06-27T20:30:00Z,0.046,1.177,-95.910535138,-2.2930545272
caa6846073daca7ef7ab04a6401ad6cf,518100355,204811000,2018-07-03T13:30:00Z,2018-07-03T18:00:00Z,0.128,0.461,-83.70266845005001,-19.36815839875
716dcc5e9b8a9395903414172fdcdc68,356258000,412329685,2018-06-10T10:30:00Z,2018-06-11T08:10:00Z,0.072,0.03,-60.502002059986665,-46.32950740811289
766aa0c0bc6a68688531fba13d675963,636018031,412329685,2018-03-04T19:50:00Z,2018-03-05T10:10:00Z,0.054,1.077,-60.47076949325,-46.575513717300005
7da651280ce26bac0431c2da2d1cc516,370890000,412329685,2018-04-21T17:10:00Z,2018-04-22T07:10:00Z,0.029,0.735,-60.07731503530001,-46.37881515385
6ab44cc3354e2db88005183ac2deb7e5,412436952,412671930,2018-09-14T18:50:00Z,2018-09-14T21:00:00Z,0.147,0.909,159.03211859620004,43.60946797815001
a1dc956d1b7bf993485cfda4c34931ba,351527000,412440513,2018-08-08T06:20:00Z,2018-08-08T10:10:00Z,0.05,1.013,159.97241717239996,47.5450985209
0751da32d2244aa79a3cb8fe530bbb34,374762000,431154000,2018-04-11T20:10:00Z,2018-04-12T01:40:00Z,0.057,1.068,-29.779051733923442,11.055016356198436
d2b6f6ae112187353495e8e439b0876c,355827000,412401570,2018-07-25T13:20:00Z,2018-07-25T16:10:00Z,0.042,1.214,-98.5971566513,-2.6159870245
3c9eec621d8b229fd1b507dfa43e2336,412401230,412671930,2018-07-04T21:20:00Z,2018-07-05T00:10:00Z,0.018,0.837,-175.1578859385,41.413484338400004
0f2efd0d13579ac90d6469cc9bb13bd8,416110700,416074900,2018-07-10T04:40:00Z,2018-07-10T11:00:00Z,0.008,0.962,37.49239758715,-29.562462585485292
fba184d91478012a2f26a22d2fc0108d,416602000,416173900,2018-01-31T17:30:00Z,2018-01-31T21:20:00Z,0.025,1.293,-149.68212757474998,-2.5055618662
11e9202f9a81aa447ccc4ef65035c56c,416308000,416775000,2018-05-12T09:10:00Z,2018-05-12T11:30:00Z,0.019,1.096,71.02688220604999,-34.3089861901
df7537de834ce30da0c2683d5559b18b,636017752,412420972,2018-08-01T13:00:00Z,2018-08-01T15:50:00Z,0.032,0.915,-98.4229354974,-2.5821054512
944ec8fbe38047904f079de3b965b4f5,441364000,510070000,2018-09-17T22:50:00Z,2018-09-18T01:40:00Z,0.124,0.719,176.7442556396,4.1405935417
2fe154115c30229a6553663adf9fb7e0,563061200,416074900,2018-12-24T02:10:00Z,2018-12-24T07:50:00Z,0.126,1.024,53.851996432570004,-12.451259534433332
6a3c4b6b04977f35322c8266613c5ff8,577106000,431500040,2018-01-09T16:00:00Z,2018-01-09T22:00:00Z,0.023,0.232,-121.93788089999578,-12.020776450225352
c3634634a1bc5d7cb1faaefbb257e402,351822000,416164900,2018-08-24T19:10:00Z,2018-08-25T01:30:00Z,0.047,0.71,159.4710921627294,42.47194722551177
17f23184a72f297e6faffeaeb9dbbce3,416521000,416005060,2018-09-20T03:20:00Z,2018-09-20T08:50:00Z,0.034,0.545,43.515254015303576,-30.047815587789287
5c96833a32eb93a0441000e553069632,440170000,412331087,2018-10-15T21:00:00Z,2018-10-16T02:20:00Z,0.046,0.364,152.04345707265,41.39001957155
924e8bd84566c57052092ef49ae2f55a,374762000,441910000,2018-03-16T07:40:00Z,2018-03-16T13:30:00Z,0.043,0.335,-23.925383207552457,5.004236837983607
a1ff927ad810901afadad358997f9623,356065000,431704230,2018-10-06T22:20:00Z,2018-10-07T03:20:00Z,0.031,1.698,-151.1546546354,3.3816079111499997
52e4a6bad86c2a1e2846477cf61e345b,412440239,412440045,2018-02-02T16:40:00Z,2018-02-02T21:40:00Z,0.032,0.685,-120.3574003314,5.801143988
00cafdfd3bdf42d750b3b05aafe5f182,412440239,412440046,2018-02-03T06:50:00Z,2018-02-03T09:30:00Z,0.013,0.822,-120.2216637999,5.7526860026
f5d280a36bfe0902fca12ef6d5f29450,351776000,412421085,2018-01-18T14:20:00Z,2018-01-18T17:40:00Z,0.016,1.358,-112.55055497904999,-2.7906359019
f28e57f9fa7b7539458c81565e314ba6,357735000,416004638,2018-10-21T22:30:00Z,2018-10-22T10:10:00Z,0.036,1.504,150.31169845920735,40.129750115715595
6cf736a9854d09316eed37abab0d3fa1,415518424,416004889,2018-08-04T18:40:00Z,2018-08-05T00:50:00Z,0.047,0.709,160.56041678560538,47.38343076126607
1397b5b38550f46b19a2611182bac275,538004308,224301000,2018-03-29T15:50:00Z,2018-03-29T18:30:00Z,0.169,1.563,-55.96140610905,-41.66313379275
353caf723a031ce492dbcd620b477c14,636017161,416004708,2018-05-15T07:20:00Z,2018-05-15T10:40:00Z,0.032,1.294,-22.2237316268,-1.9476287908499998
6c00e8b62e62b037e00b182a494b6938,518100355,224196000,2018-02-01T16:40:00Z,2018-02-01T19:10:00Z,0.105,1.071,-88.41760951685,-16.925879182
a54f0ae01d0362e70e0fea951ff782d1,357735000,416004638,2018-10-14T23:00:00Z,2018-10-15T11:20:00Z,0.049,0.486,149.77892872339822,40.466123987875
c7ccce5d33b98090e18bbcc0ce72a967,351822000,416004889,2018-10-26T09:30:00Z,2018-10-26T11:40:00Z,0.046,0.916,149.1223990953,40.2385551814
2979204567432cb7e9e88bed45c47290,353981000,441766000,2018-11-10T13:40:00Z,2018-11-10T16:30:00Z,0.061,0.897,-81.76317270025,-14.9002465685
58ea59bf1ac7c5467785cee6352d6c31,538004001,441766000,2018-11-28T11:00:00Z,2018-11-28T14:20:00Z,0.199,0.511,-75.34317832075,-19.615125310350003
3342bea7e7d4501060ef66b191ea17d1,416064900,416003315,2018-09-29T19:50:00Z,2018-09-29T23:10:00Z,0.014,0.07,175.64853909669998,10.209579236
9e30a15918a7590c7c8e004455fe0715,374048000,416198500,2018-01-23T18:20:00Z,2018-01-23T20:40:00Z,0.031,0.584,-131.21842085895,-14.9107728757
d47ebf1d5d90edc38352e7f24d09760c,412440239,412440047,2018-01-29T03:20:00Z,2018-01-29T10:30:00Z,0.029,1.151,-121.5265504083,5.6023699708
48b913d0bc4a49198b0e7f4f74767d09,374140000,416002374,2018-12-26T18:40:00Z,2018-12-26T20:50:00Z,0.019,1.114,-130.0861284736,-16.02674659025
a82b74a31f7cf711516c114c25528851,518100355,224313000,2018-06-05T11:20:00Z,2018-06-05T17:30:00Z,0.11,1.935,-84.4105653523,-15.58194887735
2e4d327e3c05b1c938df0ead1a2a4757,373039000,412328766,2018-11-14T14:40:00Z,2018-11-14T16:50:00Z,0.021,1.063,-78.6132522323,-18.18947755385
6467e4c98c4632ac6e9a34bd3a538485,416308000,416000464,2018-07-08T23:30:00Z,2018-07-09T06:40:00Z,0.026,1.319,65.3920802252,-6.366417479
45553f85c060c3d318e7a111d3a748be,374410000,412420228,2018-07-25T14:30:00Z,2018-07-25T17:10:00Z,0.043,1.494,-100.46882556165173,-2.119747391413793
e18536ed420715ad7fc80815466dbe01,370890000,412329684,2018-04-08T17:50:00Z,2018-04-09T05:50:00Z,0.042,1.468,-60.03905614709999,-46.23984975955
2463138941bc7b04bbdf3f9c04796dda,416521000,416879000,2018-05-30T21:20:00Z,2018-05-31T03:50:00Z,0.018,1.359,29.52570334427895,-36.742936286678955
73704a07994f2d37e920afbcc4f9f969,441032000,440574000,2018-10-26T17:50:00Z,2018-10-27T05:30:00Z,0.035,0.43,171.3389233373053,-8.110446684895454
422810731a040f29fad69455bc574420,636018031,412329684,2018-01-08T20:40:00Z,2018-01-09T04:40:00Z,0.04,0.654,-60.14148178882,-45.23681068874
2898f50946ca50505401d09bd4a43609,356258000,412329684,2018-06-12T00:20:00Z,2018-06-12T12:10:00Z,0.06,0.02,-60.50306607399554,-46.328884940736295
6b6fe97dfa6b1a203ef258ef8f0bd376,636018031,412329684,2018-03-05T20:50:00Z,2018-03-06T11:10:00Z,0.05,0.917,-60.5162085534,-46.7833175926
41446234a1b73075cb1aa3e7a0e433eb,370890000,412329684,2018-02-07T21:00:00Z,2018-02-08T10:10:00Z,0.023,0.853,-60.304090085262914,-45.41137856001655
6c40d0ede094691270a12ee488afdb03,353901000,412440371,2018-02-25T12:50:00Z,2018-02-25T15:10:00Z,0.021,0.582,59.31418027,12.9655929182
2256b3d77b5412f9e2d16198cabeab51,357735000,412331061,2018-11-02T23:40:00Z,2018-11-03T05:10:00Z,0.078,1.247,152.32025913225385,41.255337588275
c62fb2f0e71dc1f04b9fee00d9cdddcd,529794000,412421061,2018-05-13T10:10:00Z,2018-05-13T12:40:00Z,0.147,1.732,-104.0027756172,0.5623638338
39596b799f7b29781f0cf9132a1e1cd3,441240000,440574000,2018-09-14T01:00:00Z,2018-09-14T21:40:00Z,0.02,1.218,177.45280960465723,5.360631489909768
ac06635af9b0b62c221b0411e669d077,371717000,412328791,2018-08-05T14:50:00Z,2018-08-05T18:40:00Z,0.038,1.823,-102.4557944304,-1.4476984397
a418745fb5a4bcff8bb5979d8bc4ba4d,371335000,412328791,2018-02-25T16:00:00Z,2018-02-25T19:50:00Z,0.038,1.345,-113.12193442690001,1.16608940725
acdb480bd651eaae55ca37475aa6b68d,518100355,224581000,2018-07-05T02:50:00Z,2018-07-05T06:00:00Z,0.115,0.539,-86.80538314175,-13.760805337250002
a6677731ee26c03e28c5de36be646c5e,636008972,412421013,2018-08-28T13:10:00Z,2018-08-28T18:00:00Z,0.053,0.725,-104.60106187385,-2.2784447032
88611a3c22477e4195af3af4647140bb,431678000,431602890,2018-10-22T04:30:00Z,2018-10-22T10:40:00Z,0.052,1.846,24.743525187899998,-38.8730398914
744a3a5a893f2b575344c159a20862b9,440283000,412674190,2018-05-24T18:10:00Z,2018-05-25T09:50:00Z,0.027,1.452,-177.21121058815032,11.573949069096363
164afdb97df1646553e60e2edf66f476,416064900,416000293,2018-06-20T21:20:00Z,2018-06-21T00:40:00Z,0.017,0.927,161.9678455132,0.2040896928
324122d93bd784ba751bc3ba5ac65e73,518100126,416131600,2018-10-24T07:20:00Z,2018-10-24T10:00:00Z,0.153,1.823,-18.1247681525,-5.5761810963
4dd499b304058db42e8a5eeaa0ba49cb,636017161,416131600,2018-05-17T10:10:00Z,2018-05-17T12:40:00Z,0.037,1.603,-20.109094573599997,-1.92688554735
0b4ef81c9657170f3f6cb1c1a8f72418,412421073,412420813,2018-09-23T16:50:00Z,2018-09-24T19:50:00Z,0.043,1.175,-125.33461566804759,-19.935195603688403
d245a3698d8f9af9738b9d009fa8805d,518100355,224987000,2018-05-13T16:40:00Z,2018-05-13T19:50:00Z,0.133,0.547,-86.51243685295,-19.384604715749997
a852ac6be9bbef9ddf8a2a75ccd45d01,374014000,416000293,2018-01-02T15:50:00Z,2018-01-02T23:30:00Z,0.038,1.463,175.109245919,10.993977505
8c86bb27efa8f48655baf85cec83aae4,431678000,416131600,2018-11-23T07:40:00Z,2018-11-23T13:00:00Z,0.048,1.912,-19.1576292518,-6.9478230207000005
ead8dfb22a8d1e8b7d9e98df3f3cedc4,356609000,440108000,2018-02-13T11:20:00Z,2018-02-13T16:20:00Z,0.056,0.844,-60.47462895964999,-45.71036362385
d34698a70c02a0919403f392c8bf241f,416308000,416005500,2018-07-26T09:30:00Z,2018-07-26T15:00:00Z,0.01,0.661,32.921037388200006,-35.882789552300004
184740636bccda7d93e3ce921369ea2f,371717000,412420352,2018-08-31T17:30:00Z,2018-08-31T20:40:00Z,0.044,0.374,-104.66511842195,-2.0105639158
9e2fdfae2717551a1423a6e099988d0b,371717000,412420352,2018-08-13T12:30:00Z,2018-08-13T15:50:00Z,0.034,1.093,-99.3713338268,-2.547014463
72513a240fd1a53cbd3b2748534318a2,371717000,412420611,2018-08-12T13:30:00Z,2018-08-12T21:10:00Z,0.037,1.294,-99.82648541537779,-2.2446107638296295
3fefd2c695a3a4d97be4d647c3de8579,518100355,224619000,2018-02-06T07:20:00Z,2018-02-06T11:40:00Z,0.109,0.907,-101.63211113195001,-18.50821797475
afa7e15947c8a8228304d823c39c2c83,529794000,412440552,2018-03-14T04:00:00Z,2018-03-14T07:50:00Z,0.116,0.862,-113.25512831015,4.7031009568
f6d1633a52f3de71bcb68f8a07c46245,416064900,416075700,2018-12-04T04:20:00Z,2018-12-04T09:40:00Z,0.019,0.789,161.19339656171334,15.499575184537777
849fee7283c35c19cf1fad4ac2ee2263,371335000,412420536,2018-03-03T14:50:00Z,2018-03-03T18:10:00Z,0.056,1.76,-113.56514396665001,0.83404862850000006
48ba1b7107189c11a16f15b519d38de8,356609000,412331067,2018-03-06T23:30:00Z,2018-03-07T07:00:00Z,0.05,1.069,-60.0925147371,-45.67382977650001
537e9211fc8f9a07f549d92cd534bbd6,372523000,412696740,2018-01-14T04:30:00Z,2018-01-14T06:50:00Z,0.154,0.777,-143.52049600905002,4.004226030650001
b796d52905f99c89b7eef514f0406b2b,518100355,224918000,2018-02-06T19:20:00Z,2018-02-06T22:00:00Z,0.101,1.329,-101.72166414715001,-19.672016881250002
a01349bafd877c0726d26af858a21184,518100355,416563000,2018-12-28T15:00:00Z,2018-12-28T19:20:00Z,0.14,0.802,-79.64638759481568,-17.90995898210392
6b09c18c55fea29b22f92d1c2da9d1e0,356514000,412331067,2018-02-19T23:10:00Z,2018-02-20T07:40:00Z,0.108,1.156,-60.36671208759999,-45.5565337827
2d1326e795e8f75a1002d1271cd4d8fe,372523000,412696740,2018-03-27T07:00:00Z,2018-03-27T11:20:00Z,0.155,1.332,-167.72101177615,11.672910429849999
34c23c4cc9753b77b10e9a788966776b,636014306,441784000,2018-08-20T02:10:00Z,2018-08-20T06:10:00Z,0.126,1.61,-56.9097757559,-42.0172764414
928e3d0b6e08193283ff7eb8eccdecab,351478000,440683000,2018-03-04T12:20:00Z,2018-03-04T19:20:00Z,0.012,1.201,-60.51312083629131,-46.86469615363913
9c6d0f560411f46ac505252a6182b504,440283000,412993000,2018-05-25T19:10:00Z,2018-05-25T21:50:00Z,0.028,0.929,-177.2374149226,11.5104436196
703319d6e754058dc8a30718994dba79,518100179,413270220,2018-04-02T09:50:00Z,2018-04-02T12:30:00Z,0.106,0.409,64.5145519389,3.80300972045
264919d7bb1fdc3991540e96c95040d2,273356610,577100000,2018-10-25T06:30:00Z,2018-10-26T13:00:00Z,0.029,1.237,149.37365710683767,39.60567972806775
8361240bcccb2a3739e23b28dd03ddf4,636017460,412209146,2018-04-23T09:40:00Z,2018-04-23T14:30:00Z,0.159,0.499,-57.757990706899996,-42.036291011900005
146745485131841c6d420599e3cb9924,351776000,412354445,2018-01-15T14:40:00Z,2018-01-15T17:50:00Z,0.047,1.379,-112.20255191749999,-3.0258126875
ec0122588243091f927bd1f583079628,416861000,416246900,2018-07-16T17:10:00Z,2018-07-16T20:20:00Z,0.028,0.926,161.79178849119998,45.973995134549995
bf8d1255aac90441f0900fbafbc19f51,415518424,416246900,2018-10-29T23:40:00Z,2018-10-30T03:20:00Z,0.048,0.71,150.5340667687,40.0332493863
071f955390270941f32fc00c522f490a,415518424,416246900,2018-07-28T17:50:00Z,2018-07-29T00:30:00Z,0.037,0.615,164.10834893076668,47.3333333558
d8c90a12a369ad13774911b6a6bb1641,416110700,416005307,2018-05-01T21:10:00Z,2018-05-02T01:20:00Z,0.013,1.257,38.611761932250005,-36.015286973799995
ac078a0ffbb303af9449333a465608b3,371717000,412331008,2018-08-07T15:20:00Z,2018-08-07T19:30:00Z,0.06,0.834,-99.82469379215,-1.8739706888
04efe33238321072dd92189f960e19f3,636017161,431725000,2018-11-06T03:10:00Z,2018-11-06T14:10:00Z,0.024,0.853,39.547051492250006,-27.408763492899997
1ed2808cb0768ead38a4f7866787abfd,357805000,412200336,2018-03-06T12:00:00Z,2018-03-06T20:30:00Z,0.051,0.974,-60.17653413720909,-46.35119371837272
fd0972d8a8a138b869ccf8e8df710ce9,273811020,440297000,2018-07-22T02:20:00Z,2018-07-22T06:40:00Z,0.022,1.285,161.26599653826668,46.34358065373334
86a71c4153cdcc073736da9d3e53d60d,371717000,412420872,2018-08-26T13:40:00Z,2018-08-26T16:00:00Z,0.06,1.555,-104.75612877740001,-2.5694106037
fcb97dd6145297045d3be60c524232dc,529264000,416005307,2018-06-23T04:10:00Z,2018-06-23T06:50:00Z,0.145,1.149,39.99472104945,-32.15458590355
01b9a97371452e36c02d53bcd3c56a03,352241000,431490000,2018-02-18T16:50:00Z,2018-02-18T23:20:00Z,0.052,1.451,-153.51725279975,4.07330453885
b4508d9197205ca5d1b3db42846da91d,373039000,412331008,2018-09-30T13:30:00Z,2018-09-30T22:00:00Z,0.049,0.987,-99.5548199579,-2.7856541039
176b1d78af727e0f4845f04dd5245169,636017161,431725000,2018-01-02T02:50:00Z,2018-01-02T08:40:00Z,0.022,0.73,39.2473808628,-26.03938699325
6dae05f4f6de81b4b9d527116ebd4bdf,518100355,224992000,2018-02-09T06:10:00Z,2018-02-09T08:40:00Z,0.108,0.844,-107.9601254748,-20.9281801293
b7c8a041eeccbf9ad7d5040235b82aae,352241000,431101210,2018-03-05T16:30:00Z,2018-03-05T19:30:00Z,0.051,0.93,-118.69446700265001,-7.274894774199999
b97515d913066abb7d6c7cecc7d4a24b,351776000,412420924,2018-01-24T17:20:00Z,2018-01-24T20:50:00Z,0.033,1.3,-114.41302041934999,-2.5354711929500002
f7122542762f9f91b67b396533fc9a72,636017468,416004856,2018-06-03T05:50:00Z,2018-06-03T08:00:00Z,0.035,1.136,59.56748613085,6.44602576825
9dad95c2ded04a8690790cbf7b373389,441032000,440612000,2018-12-03T17:00:00Z,2018-12-04T07:30:00Z,0.045,0.945,-165.5961881468351,-5.060852810789314
503c8747c3435220d557b0aa692995b5,351822000,416174500,2018-08-17T20:10:00Z,2018-08-17T23:10:00Z,0.022,1.197,159.9763116098,42.1583073573
22dbb0df46a863bae29b360630cbc38d,356591000,412439618,2018-11-01T17:50:00Z,2018-11-02T01:20:00Z,0.044,1.972,149.18183992872838,39.59191565944324
43cc86f5e22607f13cfbe24be76c8e1d,563061200,664115740,2018-11-18T04:50:00Z,2018-11-18T07:00:00Z,0.132,0.814,48.18754968385,-6.2328256338
e402a134716188e52a09f86b2d2bbccf,374290000,412420924,2018-09-04T17:40:00Z,2018-09-04T20:50:00Z,0.05,0.607,-105.09448596175,-2.04529817585
10b067ee1d5b9f373740ad0f64da0bf6,441032000,416004856,2018-03-31T01:50:00Z,2018-03-31T06:50:00Z,0.022,0.419,61.00064252855,2.5199844303
f1b1e4d205cf3fc7efe37e39f419ca58,273449080,416174500,2018-10-15T00:00:00Z,2018-10-15T11:20:00Z,0.053,1.59,150.4637112042611,41.423040665011115
408e10854a7853be5748988e429419b7,412331208,412439618,2018-08-16T03:40:00Z,2018-08-16T07:00:00Z,0.047,0.544,160.0405060266,42.6169809776
69af374aa8073573b3650984bbc5b518,351822000,416242500,2018-10-28T23:40:00Z,2018-10-29T06:40:00Z,0.023,0.509,150.13668492751327,40.32727387901205
8a36f43494a3cc1ab655bb0651f67b49,636013103,441864000,2018-09-03T12:00:00Z,2018-09-03T14:40:00Z,0.047,0.483,-59.731111507200005,-45.6846604269
5669dbbb5c2b384cf8a74d7b5f2189d6,374612000,412420452,2018-03-07T14:30:00Z,2018-03-07T19:30:00Z,0.038,0.848,-113.9186071452,-2.6680579933
10a076400b14b8fccb2017ef8e545675,538006154,416004372,2018-01-03T06:10:00Z,2018-01-03T08:20:00Z,0.071,1.37,171.95989485215003,-3.78521135135
78af9526eeff716e4bd49cff4f814b4b,355827000,412679810,2018-06-12T15:20:00Z,2018-06-12T18:30:00Z,0.036,1.46,-97.5100390646,-3.050424026
8f3506082c06530ba22a8dc2fa42e123,354062000,412679810,2018-03-03T10:30:00Z,2018-03-03T22:30:00Z,0.149,0.668,-60.5202060206,-46.6778525801
fc1aea1e17b7652c06056e6555af9440,412421073,412420582,2018-06-11T16:50:00Z,2018-06-11T21:10:00Z,0.049,1.166,-119.679412611,-27.7447466425
f288adc47d16e1d556068bccc16f9418,636017161,431602342,2018-04-12T07:10:00Z,2018-04-12T09:40:00Z,0.03,0.259,34.0579367437,-34.9146882408
656c50bcff2418851f8965c643704744,273356610,577101000,2018-10-24T02:50:00Z,2018-10-25T05:00:00Z,0.054,1,149.58171312504453,40.068860880470204
04560c16454533d5b8f5ad05faf28500,351527000,577101000,2018-08-15T19:40:00Z,2018-08-16T04:00:00Z,0.047,0.854,160.078495895621,42.45824202508272
6c385fef668828d413fc2587ee3f1987,412331208,800032634,2018-04-24T16:10:00Z,2018-04-25T03:10:00Z,0.029,1.105,-57.6408544447,-42.2497635562
9b8b56edd6b2dba36b6621387c6929a4,518100355,224456000,2018-07-01T18:00:00Z,2018-07-01T21:40:00Z,0.118,0.805,-80.64496942405,-21.0195305857
8421d015eafe2feafe347f59f4893f75,374321000,412270038,2018-05-28T22:10:00Z,2018-05-29T14:10:00Z,0.046,0.479,149.85109052515844,39.43006994572987
7686e8430fb7046e7cab31fd3efbe2ef,372942000,440931000,2018-08-21T19:30:00Z,2018-08-23T01:10:00Z,0.03,1.018,164.75276632480004,-4.35329484505
d04ffac185b930658de0acab62dc92aa,351527000,416701000,2018-08-11T18:00:00Z,2018-08-12T03:00:00Z,0.052,0.392,160.57456601742246,47.99535259924719
f754c09a4ebdbc5d5603a9cfdc8deec3,636017161,431602342,2018-11-09T03:30:00Z,2018-11-09T11:40:00Z,0.021,1.383,39.47097461685,-28.26036550425
436d0588f5467e5f099f919bc6a167e9,538004148,431602342,2018-08-24T09:50:00Z,2018-08-24T12:10:00Z,0.161,1,-0.22564398100000002,-9.7021256188
5164926e39d7d7642a10c6442d1cbc7f,354493000,416248500,2018-10-13T07:10:00Z,2018-10-13T13:40:00Z,0.028,0.699,148.941338352,39.7269217223
8fc92d02b98b6267c4e797e54a41e9ad,351822000,416248500,2018-08-28T18:50:00Z,2018-08-28T23:40:00Z,0.034,0.672,160.92152490223097,48.10373427969048
8e60712ae46d3bb61b85cfb7c3dab642,412420329,412420967,2018-05-26T17:10:00Z,2018-05-26T19:20:00Z,0.061,0.593,-99.81912311174999,-0.3792230701
fc8320dee4722e9167433b7028191c51,412331208,412331039,2018-08-05T21:30:00Z,2018-08-06T07:10:00Z,0.027,0.453,160.8726384509383,48.432108763257446
7e6051cbc5c7227c6ad4e19b193443ed,412203740,412200083,2018-12-02T12:20:00Z,2018-12-04T05:40:00Z,0.036,1.089,149.79364814175614,40.55731151238074
82d65b8efcab64250fa322f71e7ed6ef,431201000,431753000,2018-12-11T12:00:00Z,2018-12-11T14:20:00Z,0.046,1.437,-0.370131723,-9.158531917500001
fc8cc20498c2dd5f8a5d1aaccb56d71e,636018031,412329692,2018-03-01T19:50:00Z,2018-03-02T08:10:00Z,0.067,0.533,-60.15860013375,-45.25496367665001
75ee3d5682d61f50912297ec8eeb93a8,636018031,412329692,2018-01-07T21:30:00Z,2018-01-08T05:40:00Z,0.044,0.449,-60.121104649244444,-45.45092078443951
68c40cde6539fc24c572ef2c3d870c78,431201000,432503000,2018-07-27T06:00:00Z,2018-07-27T12:10:00Z,0.039,1.606,7.903145078,-19.4141908737
0ca6cb14205ecfda3cabc480d50ee273,431678000,432503000,2018-04-09T05:50:00Z,2018-04-09T08:00:00Z,0.037,1.11,8.63135562195,-11.019652463349999
b538ffd423940f9e70b3eeb3ee9b9cc5,636017468,412205140,2018-11-07T19:40:00Z,2018-11-07T23:50:00Z,0.025,0.875,-150.50302241275,-2.01046747985
